"""chroma_stft_mean""",rms_mean,spectral_centroid_mean, zero_crossing_rate_mean,harmony_mean,perceptr_mean,tempo,genre
0.42384538,0.14012909,2397.1443316338377,0.11600965837683681,-2.473074e-05,-0.0008251397,198.76802884615384,hiphop
0.43942475,0.16663784,3127.2664007991543,0.11533292717889908,-0.0002506049,-0.0011968876,123.046875,hiphop
0.44404677,0.20370935,2095.4936844516546,0.09415142534319412,-3.734744e-05,-0.0011351968,135.99917763157896,hiphop
0.49074358,0.26158613,2709.1715224983186,0.12458309164733179,-0.00028448596,-0.0028988451,71.77734375,hiphop
0.39278713,0.18449508,2693.217660121341,0.11156375769412878,1.9211833e-05,3.4536697e-05,184.5703125,hiphop
0.39835155,0.2698501,2208.65791984026,0.09738436612215909,0.0012433276,-0.0028210587,184.5703125,hiphop
0.44934258,0.20046541,2372.6884690482993,0.0998514386359242,-1.8378298e-05,-0.00034696696,95.703125,hiphop
0.4272534,0.17160548,2284.341189135125,0.12542634921210363,-1.0794378e-05,-0.00066870055,95.703125,hiphop
0.46427453,0.27054507,2858.192614610909,0.12817024059841453,2.9059966e-05,-0.00057362154,99.38401442307692,hiphop
0.3587992,0.19884692,1976.8724759558752,0.08725355580529776,-3.202298e-05,-0.0015225434,99.38401442307692,hiphop
0.34033298,0.13663134,1798.6768468890994,0.09662455288089714,-0.00015006308,-0.00014527436,103.359375,hiphop
0.4326594,0.2638739,2047.175419566602,0.07863669458139985,4.664398e-07,-0.00050603016,123.046875,hiphop
0.2495568,0.060548145,1465.858099684535,0.06984498864075793,4.211369e-05,0.00011208704,73.828125,jazz
0.26775163,0.08082792,1064.7190883164435,0.05785736296403712,1.2911555e-06,5.7626846e-07,151.99908088235293,jazz
0.31937426,0.05944417,813.4170141933289,0.044649978248259864,-3.4873165e-06,-3.7916263e-05,92.28515625,jazz
0.34522498,0.049843065,1934.3602751013964,0.08414373670726992,2.3353574e-05,9.954981e-05,215.33203125,jazz
0.32803315,0.022786215,1266.4884313587363,0.059293884135730855,6.560887e-05,0.00022205172,135.99917763157896,jazz
0.3329682,0.062371545,1782.22046747397,0.07355637930201082,1.05042445e-05,0.00013035827,117.45383522727273,jazz
0.30428436,0.03632046,2235.248011846126,0.09937373114849188,-6.0088564e-06,-4.728238e-05,112.34714673913044,jazz
0.2765514,0.048747774,1854.1337840481792,0.07490491166376644,-1.5728203e-07,-3.7089743e-05,99.38401442307692,jazz
0.19865003,0.039290268,1171.8345898377142,0.06491837055297757,8.891766e-05,5.920087e-05,129.19921875,jazz
0.34445786,0.046740487,1503.9322999254405,0.07841653373936582,-0.00044514594,-0.00050230627,123.046875,jazz
0.28566775,0.0977495,1554.348779839451,0.06639416569992267,-0.00073700707,-0.0011212709,151.99908088235293,jazz
0.17189649,0.108704925,1039.4057429757265,0.04775035648685228,-3.845728e-07,-2.7031865e-05,64.599609375,jazz
0.32968155,0.06414246,829.606146876377,0.03306037920533643,-1.9264749e-06,-2.8675677e-05,112.34714673913044,jazz
0.30045703,0.07116314,1825.7919934437025,0.0768886250483372,1.9466803e-05,0.00012548092,99.38401442307692,jazz
0.24822201,0.107499525,1268.2111446452006,0.057875111779775716,3.0714173e-06,-1.5395977e-05,107.666015625,jazz
0.24765107,0.0822344,1311.144563027034,0.07648568916763342,-0.00016226244,-0.0010580587,99.38401442307692,jazz
0.31436896,0.05546204,1790.2436399601115,0.06107594076276102,6.637225e-05,0.0004605061,99.38401442307692,jazz
0.19718058,0.093775615,1169.7729218908767,0.06482660539926527,-1.7793043e-06,-1.2424252e-05,61.5234375,jazz
0.27480835,0.098547824,1219.5124856006723,0.048039624419953596,2.3372438e-07,-1.6568127e-05,135.99917763157896,jazz
0.36378703,0.037519317,1650.9582872211786,0.06368954828886311,2.1036674e-05,0.00012225,112.34714673913044,jazz
0.2936292,0.14688885,2902.237371028965,0.12648901235015467,-1.1796111e-05,-3.8439204e-05,103.359375,jazz
0.37041935,0.23172186,2455.008879715117,0.09425926647640061,-0.0002373895,-0.0020643855,172.265625,jazz
0.20992807,0.18433051,2049.705424466469,0.06476844970514307,-0.0008323769,-0.00078097376,184.5703125,jazz
0.28261486,0.058648378,1748.3486883454464,0.07930246398878577,-0.0012893401,-0.0009292901,129.19921875,jazz
0.2849138,0.10660699,1427.9245373060999,0.05241074233855375,-0.003968521,-0.0018108595,95.703125,jazz
0.29490557,0.11266223,2415.076791967096,0.09553696587393658,-5.3120057e-06,-4.3651067e-05,83.35433467741936,jazz
0.28571206,0.09777056,1725.6171874007612,0.06751573980085074,-0.0007322019,-0.0011184857,151.99908088235293,jazz
0.30321717,0.11909849,1733.7356811346049,0.06870037884280743,-3.5568696e-06,-4.291872e-05,117.45383522727273,jazz
0.28051287,0.045032978,1787.7638893804722,0.06275188212973705,-2.6149659e-05,-0.00016115754,117.45383522727273,jazz
0.2909686,0.091520354,2428.058768410789,0.069027032579273,-6.283954e-05,-0.00013049891,129.19921875,jazz
0.30742404,0.1457161,2777.8434123208845,0.1308816554282676,3.21831e-06,-5.8098234e-05,184.5703125,jazz
0.38282418,0.16242883,2481.5395079724226,0.09874629682721713,-0.000119125354,-0.001538803,123.046875,jazz
0.23671558,0.13801786,1353.9940370893112,0.054932207076566125,-0.002602749,-0.0015644961,99.38401442307692,jazz
0.33224925,0.13313222,2967.826756749952,0.12970003746133024,-2.769444e-06,-4.6175814e-05,112.34714673913044,jazz
0.3278279,0.060133778,1885.6190151488076,0.058131147887664346,-5.268831e-06,-3.203155e-05,80.74951171875,jazz
0.29594263,0.0392551,1492.5309939204085,0.046179019842420725,-3.3424717e-06,-2.8335886e-05,135.99917763157896,jazz
0.250429,0.11046993,1336.3546002724486,0.058720635150812064,-0.000860462,-0.001121604,107.666015625,jazz
0.25775722,0.17286155,1579.597166735635,0.0883246111723543,-0.0003410959,-0.0010991234,129.19921875,jazz
0.322421,0.080529675,1545.8301777915788,0.099600311774942,0.00012080452,0.0003860437,123.046875,jazz
0.27654222,0.08647344,1117.2614806332522,0.05004033135150812,-0.0177685,-0.0013359886,103.359375,jazz
0.3798405,0.2119892,1574.959956587146,0.055842305926140756,-0.0002612716,-0.0020814887,99.38401442307692,jazz
0.24766147,0.08223485,1337.7771038204241,0.07649135368329467,-0.00016060239,-0.0010515972,99.38401442307692,jazz
0.27725595,0.10030232,971.5184947924256,0.04257072336620263,-0.0006769508,-0.0007424988,151.99908088235293,jazz
0.3163279,0.18228659,1391.5959542659566,0.03801713930407464,-0.00017464344,-0.0013092117,107.666015625,jazz
0.23669657,0.13801351,1317.0269708114588,0.054847239341647334,-0.0026084185,-0.0015654193,99.38401442307692,jazz
0.28520375,0.09949384,1382.8810942210137,0.06120433645108275,-0.0010294686,-0.0006771892,73.828125,jazz
0.22408497,0.021176668,1176.326568022795,0.039907645736658934,-6.969965e-06,-2.3992336e-05,86.1328125,jazz
0.42919457,0.07430314,3393.080458875416,0.14964517473897912,3.8121487e-07,-8.783517e-06,107.666015625,jazz
0.40153858,0.047818083,3905.0663421586682,0.2066977988447409,-0.00021901993,-0.0007767797,99.38401442307692,jazz
0.2988261,0.044383854,1873.8376247337094,0.07771677723801237,-6.523535e-08,-3.0632862e-05,135.99917763157896,jazz
0.2542488,0.111734815,2011.3793005237949,0.08750241686001546,-0.00043899575,-0.0008700261,151.99908088235293,jazz
0.30817124,0.07820094,1617.409384435443,0.10058782567188708,-0.00022821863,-0.00084570074,95.703125,jazz
0.26457426,0.091461584,871.7965368873743,0.03777854311678268,-0.0018765308,-0.00097486813,71.77734375,jazz
0.25413656,0.11169214,1761.2131331366036,0.08571960496423048,-0.00044260392,-0.0008740673,151.99908088235293,jazz
0.23413132,0.07809878,1378.6753716271073,0.06185877682714617,-0.004341486,-0.00059908605,95.703125,jazz
0.3706841,0.07571336,3029.524006692204,0.14034857163573086,1.1130574e-06,-3.775137e-05,135.99917763157896,jazz
0.23734923,0.03976792,1077.268000729875,0.04150088517498066,-2.9581695e-06,-2.4586636e-05,123.046875,jazz
0.3113647,0.06815121,1854.6319159219006,0.06336251691802011,-4.325945e-06,-3.168088e-05,117.45383522727273,jazz
0.4416277,0.04322617,3026.5185290322397,0.10012748936581593,-0.00013511268,-0.0007354803,117.45383522727273,jazz
0.3728192,0.19825299,2976.3136721854653,0.11474045973557692,-7.090387e-05,-0.0013247104,123.046875,jazz
0.2852012,0.09949224,1344.620126251233,0.061185832366589324,-0.0010358411,-0.0006786423,73.828125,jazz
0.25042978,0.11046955,1295.2393474800779,0.05863604505027069,-0.0008658824,-0.0011236288,107.666015625,jazz
0.36640868,0.1882998,2289.4808402193494,0.07725502618178325,-0.00023405929,-0.0013565851,107.666015625,jazz
0.32542807,0.07137948,2860.6831509039876,0.14755912243812838,8.509641e-06,0.00016178878,80.74951171875,jazz
0.23098567,0.040916957,2959.1578862773017,0.15147972254447023,-3.839254e-05,-0.00014931938,83.35433467741936,jazz
0.27007103,0.06135448,1875.1521594572132,0.054141818324632635,-1.7514272e-05,-0.00019356971,135.99917763157896,jazz
0.3929949,0.05166333,2875.155262931994,0.11831247281032482,4.0514797e-06,0.00017737737,123.046875,jazz
0.31167248,0.13001709,1804.7976374158895,0.07952338009957463,-0.0001570057,-3.3110988e-05,95.703125,jazz
0.3584823,0.05389259,1981.982382184166,0.09353588130800464,-0.0009363486,-0.0010860625,69.83741554054055,jazz
0.33839837,0.06982318,2634.043115077565,0.1078452031370843,5.5680607e-07,-3.738944e-05,107.666015625,jazz
0.27395102,0.069750376,1193.6599936500752,0.042435530259087396,-0.00081397494,-0.0010161883,95.703125,jazz
0.27866605,0.10030164,937.3823871861687,0.042621704007153906,-0.0006825167,-0.00074488705,73.828125,jazz
0.27044234,0.053534985,2215.267218635689,0.07547665011117556,-2.5402855e-05,-0.00016800374,117.45383522727273,jazz
0.3374714,0.052383415,4135.738578404693,0.26163718097447797,-7.3640025e-05,-0.00020082337,135.99917763157896,jazz
0.34234947,0.045787524,1846.8634833838028,0.04283468979601701,-2.391661e-05,-0.00018144381,135.99917763157896,jazz
0.26954064,0.045283854,2152.8430463253017,0.08172045690738593,7.743295e-07,-2.6701451e-05,83.35433467741936,jazz
0.27652484,0.08646611,1004.7574201659102,0.04966836148975251,-0.017776227,-0.0013358133,103.359375,jazz
0.41029474,0.19040252,2486.0099199626684,0.08126299096903669,-9.13919e-05,-0.0014513724,151.99908088235293,jazz
0.2660949,0.11916989,2503.5410170407163,0.09586928412606342,2.1598203e-06,-4.7762296e-05,80.74951171875,jazz
0.2848902,0.10659271,1276.65130991172,0.05150064348897912,-0.0039753057,-0.0018116244,95.703125,jazz
0.2211334,0.08778412,1988.7524361987314,0.08013779123163187,2.7743203e-05,0.0003406265,86.1328125,jazz
0.20158362,0.05047974,1451.8621242970437,0.051224215124709975,8.4640815e-05,0.00027668048,129.19921875,jazz
0.32241195,0.080526754,1481.581485296113,0.09950288210556844,0.000118332806,0.0003805209,123.046875,jazz
0.28927255,0.027113363,1171.3366948620223,0.03296332717034029,0.00011027673,0.00023359046,107.666015625,jazz
0.31165594,0.12999395,1759.6144140848987,0.07934929065158546,-0.00016056285,-3.7247755e-05,95.703125,jazz
0.35731745,0.11852421,1304.644766298671,0.04626700865235885,5.056101e-07,-2.038634e-05,107.666015625,jazz
0.2669193,0.085318066,749.4465657215494,0.03168654534029389,-5.055322e-06,-4.1559364e-05,107.666015625,jazz
0.26457494,0.091462374,844.172994939821,0.037725674303944315,-0.001882259,-0.0009764222,71.77734375,jazz
0.4327793,0.047954846,2915.2020776967365,0.18137212695765662,3.9169336e-05,0.0003140388,123.046875,jazz
0.24822335,0.050191432,1352.8857477220752,0.05545069907675947,3.407351e-05,0.00029373448,184.5703125,jazz
0.2681593,0.069333844,1697.9171784792436,0.06359853840390564,-4.0672016e-06,-3.0431249e-05,103.359375,jazz
0.3111123,0.043577813,1752.7248668089467,0.07237627187258314,-0.0009971609,-0.000945007,112.34714673913044,jazz
0.23510405,0.029581375,1687.9309171434154,0.08464938913863108,-2.1270291e-06,-2.9036177e-05,215.33203125,jazz
0.34905422,0.05883789,2034.491720462784,0.09322282240912606,4.3658394e-05,0.00033245765,103.359375,jazz
0.35339326,0.052224174,1993.4129867783488,0.08770822759570766,2.46621e-05,0.0002825704,103.359375,jazz
0.28082547,0.040505677,1522.089431119844,0.061381069339713844,-2.0135944e-06,-3.8665105e-05,129.19921875,jazz
0.20181763,0.03193886,1367.435200194701,0.05861036591260634,-6.990923e-06,-2.873452e-05,151.99908088235293,jazz
0.32517004,0.04059417,1769.4282675269487,0.06268088686678268,-9.4077876e-07,-5.7003806e-05,143.5546875,jazz
0.2739362,0.06974877,1169.4396755831442,0.04233319134280743,-0.00081922853,-0.0010183809,95.703125,jazz
0.36999747,0.19874765,2218.825904089443,0.10695209783449343,5.371007e-07,-2.9825758e-05,135.99917763157896,metal
0.51907456,0.112159654,2685.678092352649,0.16043343363302398,3.4833263e-06,0.00029744414,143.5546875,metal
0.39589712,0.11196359,2292.5497866867986,0.12360086463167054,-0.00071478984,-0.0023340967,135.99917763157896,metal
0.5273391,0.19521451,2575.3453604073156,0.131706408908546,9.048596e-06,0.0006439352,143.5546875,metal
0.52700156,0.3126573,2250.8283209687615,0.09464725928074245,6.0697494e-06,-0.00040432726,112.34714673913044,metal
0.50150317,0.27069268,2836.9908685116243,0.16275324161349575,-1.6679967e-05,-0.00065393886,117.45383522727273,metal
0.5255933,0.10841584,3046.6375964393765,0.19154597471964424,-0.0034122108,-0.004269043,107.666015625,metal
0.49600765,0.11726673,2657.9674957731663,0.15234903688128384,-0.0025963928,-0.004538027,99.38401442307692,metal
0.40696466,0.09046083,2707.0187382903923,0.16082730628866976,-5.682141e-05,-0.0004292091,161.4990234375,metal
0.4666515,0.058365826,2966.002257865542,0.14056155742459397,2.5018169e-06,3.3900564e-05,117.45383522727273,metal
0.46243823,0.23018019,1525.8197251479955,0.051180787171307036,-1.2928957e-05,-5.4132255e-05,129.19921875,metal
0.47872916,0.23133783,2410.8778425688492,0.12828881779292342,-2.445617e-05,-8.114125e-05,112.34714673913044,metal
0.5555623,0.11836017,2291.710323082219,0.18026074898491878,2.5404597e-07,-2.6438716e-05,99.38401442307692,metal
0.55526906,0.10085118,2699.3192596794,0.16142736731438515,-0.002024715,-0.003762341,112.34714673913044,metal
0.46558455,0.10041095,2384.6349581046015,0.12607323690061872,-0.00030905422,-0.0015067809,135.99917763157896,metal
0.4463737,0.22039165,2566.91858339228,0.1251472774071926,-1.0854246e-05,-7.864771e-05,135.99917763157896,metal
0.47494635,0.16501737,2398.182089992335,0.1282435016676334,-0.00060917705,-0.003879246,129.19921875,metal
0.48044285,0.25668892,2030.4879168259456,0.09999833840873937,-2.4520887e-07,-6.935748e-05,123.046875,metal
0.43657225,0.13645852,2502.977404109766,0.1481127344354215,-0.0071128397,-0.0040869266,117.45383522727273,metal
0.48464173,0.13815899,2870.915156290069,0.1981458907337587,-0.0041669793,-0.004492899,129.19921875,metal
0.51327485,0.13156159,2378.4924001543222,0.1412658455384764,-0.002599059,-0.0033661625,123.046875,metal
0.51835114,0.18817005,2493.5070129592386,0.12817326167343387,-4.9419605e-06,-7.190491e-05,161.4990234375,metal
0.4541845,0.17353307,1740.9312223433863,0.05375889706593194,-0.00039794465,-0.0031752146,161.4990234375,metal
0.457042,0.09754965,2269.1618713103626,0.1373478888727765,-0.001573508,-0.002190426,117.45383522727273,metal
0.49924913,0.23246978,3108.521763898349,0.19684040869102862,-1.2657773e-05,-0.00017652707,172.265625,metal
0.5103692,0.20701888,3113.773135146241,0.19571807932134572,7.568494e-06,-0.00016820776,123.046875,metal
0.50919664,0.10457902,2710.685063554155,0.1665242985063805,-0.0012583707,-0.002505722,107.666015625,metal
0.46303952,0.09829889,2302.533109168331,0.13070114619586234,-0.00055266736,-0.0017176815,161.4990234375,metal
0.4918601,0.18602574,1983.7751575084244,0.08622601266434649,8.717527e-06,-4.1521453e-05,112.34714673913044,metal
0.4573868,0.2085754,2340.9255025807374,0.12287165264887857,7.146701e-06,4.1464104e-06,117.45383522727273,metal
0.5292955,0.18539381,2446.2488617975387,0.12111678569702243,9.597195e-07,-5.833087e-05,151.99908088235293,metal
0.5176882,0.19033647,2138.1443459867724,0.12193549702726218,-1.4800114e-06,-1.707684e-05,151.99908088235293,metal
0.46352425,0.24282901,3010.922425177517,0.17930646691318639,-1.3892048e-05,-0.00011957346,107.666015625,metal
0.4367055,0.09362838,2464.2908932653336,0.15186113326566125,-0.0015695258,-0.0021474804,129.19921875,metal
0.43828744,0.09044641,2683.2329169635404,0.17726459783449341,-0.0016279923,-0.0018856553,95.703125,metal
0.4874927,0.20710796,2718.6937188160364,0.1437182031854215,3.644683e-06,-0.000120652636,129.19921875,metal
0.4970836,0.13984975,2847.682766545686,0.1440546754156999,-4.2408633e-06,2.9070101e-05,161.4990234375,metal
0.40696466,0.09046083,2707.0187382903923,0.16082730628866976,-5.682141e-05,-0.0004292091,161.4990234375,metal
0.42690107,0.14654946,2141.5802031244207,0.08463503903228925,1.9376548e-06,-1.1605756e-05,89.10290948275862,metal
0.48059052,0.22971004,2522.1247438723517,0.1385170449052591,3.372178e-06,-0.0002594385,151.99908088235293,metal
0.492861,0.22736318,2906.6272868814203,0.1725668261794277,-6.4124597e-06,-0.00015117018,123.046875,metal
0.43116534,0.21747482,2908.3001309605806,0.1781082330336427,9.5885425e-06,-0.00012322301,103.359375,metal
0.48238945,0.21236151,2795.326985913034,0.16367995637567673,-5.318568e-06,-8.961511e-05,117.45383522727273,metal
0.5338698,0.23981513,2716.919668513006,0.16219169929427688,1.5224135e-05,-0.0002589071,161.4990234375,metal
0.4411458,0.1518885,2647.1010209755395,0.1577129555781129,9.952969e-09,-0.00016509004,103.359375,metal
0.3801425,0.11595993,2323.601876230782,0.1200435487964037,-0.0020626697,-0.0021206134,92.28515625,metal
0.5166268,0.2671389,3338.5301942115357,0.18673944436388246,-8.3796976e-07,-0.00029960435,95.703125,metal
0.44442058,0.091984704,2644.877602537062,0.1416087375531709,-0.0003443406,-0.001443245,172.265625,metal
0.46976364,0.095366985,2760.0463294776246,0.17120583188321734,-0.0015412288,-0.0023113657,117.45383522727273,metal
0.50232613,0.24894612,2986.810443330355,0.1774496386794277,1.2283172e-05,-0.00020523493,112.34714673913044,metal
0.5336742,0.2694679,2814.947126588473,0.13179062137470998,-7.970604e-06,-0.0003149144,99.38401442307692,metal
0.47254705,0.12733027,2710.4946367774082,0.14385528446442383,2.850763e-06,6.519227e-05,123.046875,metal
0.5167162,0.22616892,3400.8644228665353,0.22838043189288476,-1.9351068e-05,-0.00034412346,107.666015625,metal
0.4303723,0.08802084,2390.3250702324603,0.14432166292053364,-0.0015411804,-0.0016682978,61.5234375,metal
0.341978,0.16623126,2090.1932438829344,0.09328588735015468,-1.3675336e-06,-1.9376816e-05,117.45383522727273,metal
0.434491,0.08825739,2629.8501440745704,0.15901012966453984,-0.0011387005,-0.0021138848,123.046875,metal
0.47703022,0.22439936,2889.070230029977,0.1765742821925754,-1.3163643e-05,-0.00013028094,107.666015625,metal
0.54042953,0.1257114,2315.2761541025193,0.1394849218145785,-4.3177508e-05,-0.0010154067,89.10290948275862,metal
0.48359475,0.0408314,2725.3111027767286,0.13498352003576952,2.9784084e-07,-1.3897685e-06,123.046875,metal
0.44850183,0.24464075,2068.483409912678,0.08885850190931942,-2.1992515e-05,-0.000104988256,112.34714673913044,metal
0.50919664,0.10457902,2710.685063554155,0.1665242985063805,-0.0012583707,-0.002505722,107.666015625,metal
0.52444166,0.21749426,2980.0365062158285,0.19398775860402165,-1.6541514e-06,-0.000128546,99.38401442307692,metal
0.42156887,0.13327341,1988.333598338055,0.09239202677880898,-0.0019284562,-0.0035038134,117.45383522727273,metal
0.44089392,0.14906156,2740.9191494780016,0.15991871797660479,-5.3383565e-06,-0.000117936324,151.99908088235293,metal
0.4367055,0.09362838,2464.2908932653336,0.15186113326566125,-0.0015695258,-0.0021474804,129.19921875,metal
0.457042,0.09754965,2269.1618713103626,0.1373478888727765,-0.001573508,-0.002190426,117.45383522727273,metal
0.4959846,0.09689618,2792.6082415451833,0.16249154098994587,-1.4781019e-06,-6.931752e-05,143.5546875,metal
0.45603952,0.26595938,1443.8328603987698,0.046537772500966745,-3.2037858e-06,-5.986497e-06,151.99908088235293,metal
0.5162539,0.17008242,2375.3719707454475,0.10796566850348027,-5.894292e-07,-1.8384497e-05,143.5546875,metal
0.4454406,0.19426143,2339.892746513448,0.11677021401295437,-9.107632e-05,-0.0021161211,123.046875,metal
0.4303723,0.08802084,2390.3250702324603,0.14432166292053364,-0.0015411804,-0.0016682978,61.5234375,metal
0.46924326,0.13622084,2254.6069861040164,0.12011605459686775,-0.0018810106,-0.0039682984,135.99917763157896,metal
0.4300779,0.2933532,2642.0924576803404,0.1212886093387471,-3.006494e-06,-0.00023196382,143.5546875,metal
0.51048833,0.13896145,2241.1592830281,0.11569735474671307,-3.1356012e-06,-2.0445386e-05,151.99908088235293,metal
0.46976364,0.095366985,2760.0463294776246,0.17120583188321734,-0.0015412288,-0.0023113657,117.45383522727273,metal
0.48007512,0.1152983,2807.8057561672995,0.15372966816511988,-0.0011435803,-0.0028021703,86.1328125,metal
0.4675233,0.18228553,2442.504289617461,0.14982190762761022,-2.9245817e-05,-0.0011004506,99.38401442307692,metal
0.46147576,0.18441163,2459.5208919140086,0.1428334058391338,-3.0002235e-05,-0.0011237189,143.5546875,metal
0.414817,0.048833318,2743.0733396844316,0.14284662304234338,-2.5493648e-06,-6.141947e-06,117.45383522727273,metal
0.43828744,0.09044641,2683.2329169635404,0.17726459783449341,-0.0016279923,-0.0018856553,95.703125,metal
0.4876579,0.15011945,2752.2932207719223,0.16667346408546016,-0.0031159818,-0.00493402,99.38401442307692,metal
0.5811618,0.11373729,2656.9415562858653,0.15871519721577726,-0.0017559628,-0.0045330483,107.666015625,metal
0.50188786,0.26962695,2743.501897552695,0.1795621253866976,-3.4023585e-06,-0.00013811426,92.28515625,metal
0.43276274,0.13272823,2198.9192293914725,0.12834093133700697,-6.3359576e-06,-0.00044250127,112.34714673913044,metal
0.48107737,0.14405736,2789.433630096567,0.17988877912316317,-3.9721723e-05,-0.0007716117,135.99917763157896,metal
0.5526555,0.07754347,2877.5418766654234,0.18525232018561485,1.1044488e-05,0.00024388278,151.99908088235293,metal
0.4877041,0.11605348,3274.50233695886,0.18301936811194897,0.0003943256,0.0024365596,95.703125,metal
0.47688589,0.09723436,2922.918811417647,0.1528407168406806,2.7973451e-06,-5.664349e-05,78.30255681818181,metal
0.4850753,0.110896595,2986.8439274816596,0.16920927892981438,3.5021026e-06,0.0005030831,172.265625,metal
0.44101474,0.08897911,2954.987188644721,0.16328041920436967,-1.9931147e-06,-2.6418467e-05,123.046875,metal
0.51100653,0.23059022,2699.8589074887423,0.1714403428315932,8.701191e-07,8.202371e-05,161.4990234375,metal
0.42260757,0.12173561,2464.5835110221637,0.13431926116589327,-0.0013294743,-0.0026441303,151.99908088235293,metal
0.379388,0.15425298,2098.946281494044,0.08823464991782676,-9.161691e-06,-0.0002452239,117.45383522727273,metal
0.47078967,0.14582604,2690.7078061431353,0.14825774603634959,2.2852157e-06,4.5244702e-05,95.703125,metal
0.6347416,0.063436955,3403.076270500999,0.19235071357791958,-1.2979856e-06,-8.992039e-05,135.99917763157896,metal
0.54192996,0.11807427,3048.922050009819,0.19649222979505027,6.851054e-06,0.00027559462,184.5703125,metal
0.4339419,0.050436046,3237.0244682555635,0.1980427965487239,-4.3227928e-07,-3.683473e-06,123.046875,metal
0.6050157,0.11425508,2803.074835916438,0.1768272972254447,5.334129e-06,-9.9217e-05,172.265625,metal
0.63626,0.0862796,3047.617764168932,0.20352264899941996,-1.328774e-06,-5.407382e-05,135.99917763157896,metal
0.5814756,0.06945514,2939.593464244178,0.16831088674593966,7.503237e-06,0.00039264228,151.99908088235293,metal
0.37761196,0.15790229,2682.2841409756757,0.1018672509425754,-5.6274484e-07,1.5113559e-05,83.35433467741936,pop
0.4230361,0.13989581,2835.1193752816057,0.1370099061049884,-0.00013842456,-0.000598561,99.38401442307692,pop
0.42676926,0.09786053,4225.461048306688,0.22864062197892498,-1.1210401e-05,1.0090111e-05,95.703125,pop
0.33496165,0.19562605,2525.5919589591927,0.10349447747486465,8.091555e-06,5.7186033e-05,75.99954044117646,pop
0.35763043,0.20309304,3070.672740776136,0.14867918600154678,-1.1970183e-05,2.2641034e-05,95.703125,pop
0.41110688,0.20741427,3301.0929850079233,0.14444628226508122,-2.8707457e-06,-7.064277e-05,117.45383522727273,pop
0.4100085,0.20743433,3433.9852325067322,0.12767176322022428,-1.2164993e-05,3.194715e-05,123.046875,pop
0.37659606,0.21086526,3131.3254325021653,0.15598678883894046,3.6868553e-07,-5.848858e-05,92.28515625,pop
0.3302879,0.18959826,2927.9899764980723,0.10568551213263727,-7.936724e-06,1.2861575e-05,151.99908088235293,pop
0.36610878,0.1983218,3110.8981962269786,0.15285733275328692,1.8938657e-05,-3.1268606e-05,95.703125,pop
0.454658,0.15963759,3279.5319127248636,0.1727420485305491,6.514218e-06,-5.7519337e-05,107.666015625,pop
0.41194078,0.28242227,3194.0815505953037,0.15931563587587008,-1.1865139e-05,-0.0001965024,107.666015625,pop
0.5045263,0.19351788,3501.7665177124118,0.18691957596191028,2.3668375e-05,8.4350235e-05,99.38401442307692,pop
0.41232684,0.24800573,3486.4421684913805,0.17964142860595514,-2.9258479e-06,-3.0113039e-05,107.666015625,pop
0.3409636,0.18751961,3141.575395070785,0.130993435203983,-1.387134e-05,-2.2256268e-05,95.703125,pop
0.40371543,0.19541577,2884.9162662284352,0.12125651041666667,7.0772667e-06,-1.863844e-05,172.265625,pop
0.38697228,0.19603845,3206.647958001011,0.14153094487142304,8.5538557e-07,-1.8917388e-05,103.359375,pop
0.39462188,0.25651452,2944.414729189786,0.11505650920823667,1.4642436e-05,-3.802142e-05,99.38401442307692,pop
0.45196876,0.24084239,3237.8331637065016,0.16480568445475638,-4.817228e-05,-0.001116697,103.359375,pop
0.39335328,0.21067925,3758.7805887809614,0.1775614184551431,2.8808432e-07,-9.991475e-05,103.359375,pop
0.4561922,0.22269987,3145.363680952142,0.13560510622099767,1.2638927e-06,1.7843937e-05,117.45383522727273,pop
0.41398928,0.20830256,3046.523748324695,0.11862590934358082,-3.5859378e-07,-3.8225327e-05,143.5546875,pop
0.45499542,0.22339483,3123.159015699048,0.14262155295340295,8.761293e-06,-0.00025572072,103.359375,pop
0.35240334,0.19086911,3588.1493148981713,0.14645907349671308,2.927784e-07,3.9557795e-05,103.359375,pop
0.41551125,0.24572903,3259.351118526445,0.13163352547370458,-4.1057497e-06,-2.5688923e-05,135.99917763157896,pop
0.48741004,0.22702415,3270.0808829080115,0.14528500821732404,-1.01667265e-05,-3.174212e-05,107.666015625,pop
0.3876648,0.13245592,3593.7703164134628,0.18515413524748647,-4.6486573e-05,-0.0003618963,129.19921875,pop
0.35192028,0.037541915,1995.1863128060938,0.07252581508604021,-0.0017529435,-0.0010251087,112.34714673913044,pop
0.44702187,0.21315025,4157.988001710874,0.23009564723511214,1.8342656e-05,-3.1858267e-06,112.34714673913044,pop
0.4128149,0.2022344,2843.3506413882114,0.12496148129350348,1.4597767e-06,2.0743022e-05,117.45383522727273,pop
0.2773798,0.17207895,2638.945071813565,0.10692755159996133,-9.411393e-06,-4.1864616e-05,161.4990234375,pop
0.43340743,0.21573293,3151.3426232441357,0.12735455034319412,9.206769e-07,-4.858233e-05,112.34714673913044,pop
0.35319173,0.19402906,3603.816900374411,0.1475236248066512,7.4819354e-06,1.6949227e-06,103.359375,pop
0.40905848,0.17923316,3263.2580881824388,0.13584263824439288,1.2031275e-05,1.75048e-05,99.38401442307692,pop
